Indiv,Sire,Dam,Sex,Breed,Born,BV
276000802898906,276000802898046,276000802427276,female,Hinterwaelder,1982,-0.68461206803553
276000812423375,276000802908126,276000891015212,female,Hinterwaelder,2003,0.0199634896036989
276000890228417,NA,NA,female,Hinterwaelder,1991,0.283646490076327
276000803611207,276000803611138,276000802420348,male,Hinterwaelder,1963,-1.46453491953967
276000891448490,276000811597084,276000811287683,female,Hinterwaelder,2003,-0.0529089410316791
276000802898548,NA,NA,female,Hinterwaelder,1978,-0.0337100987949279
276000892011374,NA,276000891197755,female,Hinterwaelder,2005,0.762087405919726
276000811476507,276000810087663,276000810748372,female,Hinterwaelder,1999,0.290052823052146
276000810331304,276000802922720,276000802932047,male,Hinterwaelder,1997,-0.128965730206783
276000811903137,276000810958205,276000802940767,female,Hinterwaelder,2001,0.153172028640807
276000891686972,NA,276000890329571,female,Hinterwaelder,2002,1.08203640926517
276000891497312,NA,276000890799358,female,Hinterwaelder,2001,1.38711873921472
276000891961826,NA,276000891298919,female,Hinterwaelder,2004,0.915732271958919
276000891492096,NA,276000891046264,female,Hinterwaelder,2007,0.918751239645193
276000802428987,NA,276000802426298,female,Hinterwaelder,1974,-1.46434331306778
276000811760261,276000802938193,276000890010169,female,Hinterwaelder,2000,0.4679350605353
276000808519297,NA,NA,female,Hinterwaelder,1995,0.816920088209996
276000890495014,NA,NA,female,Hinterwaelder,1997,0.43375907086594
276000802908746,NA,NA,female,Vorderwaelder,1982,0.0643093737512089
276000802908609,276000802898675,276000802898216,male,Hinterwaelder,1984,-1.05974276288789
276000802425354,276000803611229,276000802420231,female,Hinterwaelder,1969,-2.10612140006104
276000802428938,276000803611374,276000802426395,female,Hinterwaelder,1974,-1.55058374064939
276000802422953,276000803611181,276000802420748,female,Hinterwaelder,1965,-2.0891519197062
276000802918515,NA,NA,female,Hinterwaelder,1982,0.129709931019872
276000802918685,276000802908354,276000802908061,female,Hinterwaelder,1987,-0.71013809145602
276000890817018,NA,NA,female,Hinterwaelder,1992,0.137284475867365
276000812201905,276000811597113,276000810748312,male,Hinterwaelder,2002,0.125187365581637
276000813256525,276000811902819,276000812497592,female,Hinterwaelder,2006,0.896418436947213
276000891535703,NA,276000890390964,female,Hinterwaelder,2001,0.944944184968884
276000813533490,276000812689142,276000810331236,female,Hinterwaelder,2006,0.610653430205632
276000813838608,276000812689142,276000811157822,female,Hinterwaelder,2007,0.35404360436447
276000802938622,NA,NA,female,Hinterwaelder,1982,-0.151924430299277
276000767662001,NA,276006287342567,female,Hinterwaelder,1997,0.239449605643793
276000802918407,NA,276000802908301,female,Hinterwaelder,1986,-0.358823758248725
276000802932632,276000802918444,276000802925760,female,Hinterwaelder,1990,0.482932641283586
276000802422983,NA,NA,female,Hinterwaelder,1963,-2.04292564663739
276000890592177,NA,NA,female,unbek0,NA,NA
276000802918595,NA,276000802883828,female,Hinterwaelder,1986,-0.201307052235132
276000811902791,276000810958201,276000802947296,female,Hinterwaelder,2001,0.38969501884563
276000891687412,NA,276000890251463,female,Hinterwaelder,2002,0.839535194438596
276000802924666,NA,NA,female,Hinterwaelder,1987,0.439421591821941
276000890094149,NA,276000890729331,female,Hinterwaelder,1997,0.635113952242423
276000802908540,NA,NA,female,Hinterwaelder,1981,0.342431758826593
276000890232641,NA,NA,female,Hinterwaelder,1997,0.773010626308388
276000802947746,276000802938201,276000802932778,female,Hinterwaelder,1993,-0.0066219944486962
276000811596845,276000810331377,276000810332977,female,Hinterwaelder,2001,0.411062846925487
276000802428389,NA,NA,female,Hinterwaelder,1973,-0.504641558048093
276000891664812,NA,276000890755223,female,Hinterwaelder,2002,0.710543759320833
276000802875412,276000803622445,276000802423390,male,Hinterwaelder,1977,-1.08395957881818
276000802239931,276000802883751,276000802938562,male,Hinterwaelder,1994,-0.840372428722
276000810087320,276000802947948,276000802925930,female,Hinterwaelder,1996,0.00631089710181369
276000802925226,276000802908354,276000802908061,male,Hinterwaelder,1988,-0.830498981091723
276000802420314,276000800000535,276000800002883,female,Hinterwaelder,1957,-1.51549353600809
276000892145644,NA,276000890010885,female,Hinterwaelder,2006,1.45992122324232
276000890548505,NA,NA,female,Hinterwaelder,1997,1.03423907151072
276000813368977,276000812749843,276000810748260,female,Hinterwaelder,2005,0.0790227619640527
276000802884322,276000802875532,276000802426258,female,Hinterwaelder,1979,-1.81861779141573
276000891732529,NA,276000891753685,female,Hinterwaelder,2006,1.29506378756359
276000808591110,276000802947212,276000802925397,female,Hinterwaelder,1995,0.0901040270959996
276000890781832,NA,276000890860352,female,Hinterwaelder,1998,0.712730957665322
276000810331589,276000808336829,276000802947744,male,Hinterwaelder,1997,-0.0426149753300549
276000891483623,276000810958587,276000890781061,female,Hinterwaelder,2001,0.91448213628299
276000813121707,276000812497583,276000811157917,female,Hinterwaelder,2006,0.379729300512023
276000811596070,276000811157781,276000810331492,female,Hinterwaelder,2001,-0.243043092401113
276000802918043,276000802898936,276000802875384,male,Hinterwaelder,1985,-0.795413890603133
276000802423923,276000803611200,276000802420537,female,Hinterwaelder,1967,-2.32399520744497
276000891563384,NA,NA,female,unbek0,NA,NA
276000813533571,276000812497583,276000812496913,female,Hinterwaelder,2006,0.705410381179825
276000802060632,NA,NA,male,Hinterwaelder,1955,-2.82958454849672
276000810331605,276000802940768,276000802907824,female,Hinterwaelder,1996,-0.376108513383352
276000811902816,276000810958948,276000810957907,female,Hinterwaelder,2001,0.537513881732562
276000811157863,276000810332982,276000802932434,male,Hinterwaelder,1998,-0.230637469752211
276000810332474,276000802947050,276000802932424,female,Hinterwaelder,1996,0.263154044228523
276000803611141,276000800000624,NA,male,Hinterwaelder,1960,-2.74864702459319
276000890409308,NA,NA,female,Hinterwaelder,1994,0.427627618145213
276000810331005,276000808591101,276000802947130,female,Hinterwaelder,1997,0.212477569655418
276000892158290,NA,276000891304319,female,Hinterwaelder,2008,0.8673866052417
276000810087704,276000802947566,276000802947261,female,Hinterwaelder,1996,0.213146697406376
276000891772107,NA,276000890620824,female,Hinterwaelder,2004,0.98209835157552
276000811157874,276000808406738,276000802925757,female,Hinterwaelder,1998,0.554984468366022
276000890208221,NA,NA,female,unbek0,NA,NA
276000810958599,276000810087540,276000802947417,female,Hinterwaelder,1998,0.215490031784962
276000890802624,NA,NA,female,Hinterwaelder,1992,0.45128832975997
276000803611254,276000803611181,276000802420756,male,Hinterwaelder,1966,-2.12063217097436
276000890844362,NA,NA,female,Hinterwaelder,1992,0.309804478833041
276000890699509,NA,NA,female,unbek0,NA,NA
276000802947279,276000802908282,276000802932758,female,Hinterwaelder,1993,-0.434686144353818
276000802908523,NA,NA,female,Hinterwaelder,1981,-0.316473361749922
276000890429677,NA,276000890429665,female,Hinterwaelder,2005,1.06861215364874
276000802898196,NA,NA,female,Sonstige_Kreuzungen,1978,-0.517250530470067
276000802422982,NA,NA,female,Hinterwaelder,1964,-2.68862153958802
276000812346918,276000811286957,276000811287383,female,Hinterwaelder,2002,-0.0210047821978455
276000802947248,NA,NA,female,Hinterwaelder,1988,0.554134721438231
276000802925893,276000802918837,276000802918712,female,Hinterwaelder,1989,0.0305370805536793
276000811596095,276000811044154,276000802932828,female,Hinterwaelder,2000,0.0351130153810214
276000890799356,NA,NA,female,Hinterwaelder,1993,0.413687973029788
276000802924166,NA,NA,female,Hinterwaelder,1985,-0.0823038349956874
276000892392203,NA,276000890417108,female,Hinterwaelder,2007,1.32650564318931
276000891842510,NA,276000891520947,female,Hinterwaelder,2006,1.33190827380398
276000892001316,NA,276000804777738,female,Hinterwaelder,2006,1.05469119742208
276000811081565,276000802918415,276000811081381,female,Hinterwaelder,1999,0.508083932610245
276000810905761,276000802932958,276000802907864,male,Hinterwaelder,1998,-0.628596695628909
276000811903044,276000810331589,276000810087005,female,Hinterwaelder,2001,0.103345340443534
276000812939302,276000811902891,276000811287019,female,Hinterwaelder,2004,0.45461223085352
276000813315972,276000891466357,276000812347236,female,Hinterwaelder,2006,0.671429950062468
276000802918211,NA,NA,female,Hinterwaelder,1979,-0.282883525613476
276000812347463,276000810958179,276000802947647,male,Hinterwaelder,2002,0.151423887054093
276000802982942,NA,NA,female,Vorderwaelder,1993,0.386587825450162
276000802884589,276000802875407,276000802875500,male,Hinterwaelder,1980,-0.678376295449627
276000810958464,276000808591172,276000802947236,female,Hinterwaelder,1998,0.48460979819776
276000811157898,276000808337143,276000802947821,female,Hinterwaelder,1998,0.0123112596292103
276000891891127,NA,276000891185913,female,Hinterwaelder,2005,1.4596510175454
276000802422600,276000803611144,NA,female,Hinterwaelder,1963,-2.97152335880097
276000811903961,276000810958202,276000811044159,female,Hinterwaelder,2001,0.352146497989762
276000811287626,276000810087794,276000810087287,male,Hinterwaelder,1999,0.060454123709083
276000891563385,NA,276000891276057,female,Hinterwaelder,2002,1.34052755590523
276000891451649,NA,276000890821867,female,Hinterwaelder,2001,0.977111075058771
276000813368986,276000812202159,276000811595933,male,Hinterwaelder,2006,0.263072190416516
276000813533576,276000812497583,276000812496913,female,Hinterwaelder,2007,0.154187492328342
276000803611209,276000800000723,276000802420174,male,Hinterwaelder,1964,-2.10423390841106
276000810331831,276000802947904,276000802932090,female,Hinterwaelder,1996,-0.277250094810302
276000891216747,NA,NA,female,Hinterwaelder,1994,1.03177402137835
276000802932594,NA,NA,female,Hinterwaelder,1981,0.0490716692855566
276000891573870,NA,276000890571090,female,Hinterwaelder,2002,1.64296288982432
276000891379779,NA,276000890005342,female,Hinterwaelder,2002,0.728222805755871
276000813533522,276000891466354,276000890313140,female,Hinterwaelder,2006,0.591332783621839
276000891445930,NA,276000891257521,female,Hinterwaelder,2002,1.10084410180717
276000802829823,276000803611212,276000802820132,female,Hinterwaelder,1967,-2.39198752777706
276000812203535,276000810331818,276000810775056,female,Hinterwaelder,2002,0.658599205740454
276000802938475,276000802925018,276000802925318,female,Hinterwaelder,1991,-0.3722630777901
276000892211384,NA,276000891045243,female,Hinterwaelder,2005,0.988025336000325
276000802898392,276000802875250,276000802422318,female,Hinterwaelder,1981,-1.14248418209904
276000802883952,276000802865785,276000802426258,female,Hinterwaelder,1978,-1.71607030979909
276000811596097,276000811044154,276000802918889,male,Hinterwaelder,2000,0.695632462869931
276000892137793,276000811902819,276000891835065,female,Hinterwaelder,2005,0.520228907499543
276000981379826,NA,NA,female,unbek0,NA,NA
276000892047038,NA,276000891680366,female,Hinterwaelder,2007,1.62928348979962
276000890713100,NA,276000890713099,female,Hinterwaelder,1998,0.914181150984779
276000802908167,276000802898268,276000802879912,female,Hinterwaelder,1983,-0.996206375855527
276000890371632,NA,NA,female,Hinterwaelder,1992,0.546883566795961
276000891307486,NA,276000810076984,female,Hinterwaelder,2002,0.763447317785967
276000890254927,NA,NA,female,unbek0,NA,NA
276000890592180,NA,NA,female,Hinterwaelder,1998,1.10137917635458
276000813852384,276000812750190,276000811596099,male,Hinterwaelder,2007,0.709114352933316
276000891657068,276000811596847,276000810087049,female,Hinterwaelder,2003,0.080482509973426
276000808591260,NA,NA,female,Hinterwaelder,1992,0.379073287820571
276000891618446,276000811903006,276000810958497,female,Hinterwaelder,2006,0.145320116985732
276000810958826,NA,276000802938108,female,Hinterwaelder,1998,0.888844843939892
276000892242031,NA,276000891961840,female,Hinterwaelder,2006,1.38628079733805
276000812771574,276000891491800,276000802947624,female,Hinterwaelder,2005,0.381667965998084
276000802918109,276000802898626,276000802898602,female,Hinterwaelder,1986,-0.73729420272229
276000802629508,NA,NA,female,Hinterwaelder,1968,-1.99618419277071
276000892311577,NA,276000891613483,female,Hinterwaelder,2008,1.16086207681119
276000802428937,276000803611355,276000802426253,female,Hinterwaelder,1974,-1.08357828557863
276000803611311,276000802424013,276000802422266,male,Hinterwaelder,1969,-2.21711728330245
276000810332658,276000802938193,276000802925593,male,Hinterwaelder,1997,0.0296023641808278
276000802918880,NA,NA,female,Hinterwaelder,1984,0.347550307214929
276000802908126,276000802898046,276000802884133,male,Hinterwaelder,1983,-1.02980616573555
276000802922607,NA,NA,female,Hinterwaelder,1990,0.896155389082879
276000890860411,NA,NA,female,Hinterwaelder,1987,0.180069728696249
276000890002389,NA,NA,female,Hinterwaelder,1995,0.648051819579929
276000810332857,276000802947972,276000802938243,female,Hinterwaelder,1997,0.0796013538312041
276000890663929,NA,NA,female,unbek0,NA,NA
276000812749522,276000808336829,276000810957812,female,Hinterwaelder,2003,0.385573614000957
276000812143094,276000811902891,276000811595890,female,Hinterwaelder,2003,0.277002498762436
276000803611227,276000800000749,276000802420055,male,Hinterwaelder,1964,-2.09812137779009
276000802908095,276000802898183,276000802898132,male,Hinterwaelder,1983,-1.79508049849626
276000891483642,276000811596758,276000891275648,female,Hinterwaelder,2003,1.33622826361479
276000802925987,276000802918500,276000802898769,female,Hinterwaelder,1989,0.451323785961199
276000891710633,NA,276000810884191,female,Hinterwaelder,2002,1.17246685130634
276000811157913,276000802938193,276000802922725,male,Hinterwaelder,2000,-0.0486698865480319
276000802420290,NA,NA,female,Hinterwaelder,1952,-3.02103402079102
276000802875603,NA,NA,female,Hinterwaelder,1966,-2.27270505239887
276000802883676,276000802865517,276000802428248,female,Hinterwaelder,1977,-1.33062798354803
276000811596018,276000810958409,276000810087444,female,Hinterwaelder,2000,0.103098001004863
276000891854456,NA,276000890818355,female,Hinterwaelder,2007,1.27983830636675
276000890256100,NA,NA,female,Hinterwaelder,1995,1.00553472211674
276000890106084,NA,NA,female,Hinterwaelder,1997,0.981210260623211
276000802922611,NA,NA,female,Hinterwaelder,1991,0.414055718354884
276000891228926,NA,NA,female,unbek0,NA,NA
276000890799354,NA,NA,female,Hinterwaelder,1993,0.491386296623589
276000891672101,NA,NA,female,Sonstige_Kreuzungen,2002,1.3219468230246
276000890729335,NA,NA,female,unbek0,NA,NA
276000802820047,NA,NA,female,Hinterwaelder,1957,-3.45792317325254
276000891885839,276000811903472,276000811596779,female,Hinterwaelder,2003,0.495396623001894
276000802932848,276000802925493,276000802898529,male,Hinterwaelder,1990,-0.567887023115943
